UF,CIDADE,PIB,POPULACAO,PIB_PERCAPITA,COD_TSE
SC,LEOBERTO LEAL,57065.5078125,3674,15532.25976562,81930
SC,INDAIAL,1083196.5,50917,21273.76953125,81477
SC,PARAÍSO,46444.15234375,4200,11058.12988281,80705
SC,BIGUAÇU,1205661.0,56395,21378.859375,80454
SC,TUBARÃO,1591460375.0,96529,16486.859375,83674
SC,PENHA,252274.234375,22263,11331.54980469,82457
SC,VARGEÃO,61478.05078125,3685,16683.3203125,83755
SC,PASSOS MAIA,60104.18359375,4555,13195.20996094,80624
SC,LAGUNA,442331.40625,51691,8557.21972656,81850
SC,SANGÃO,127265.7109375,11121,11443.73046875,81000
SC,ITAPEMA,498226.28125,36629,13601.95996094,81639
SC,PEDRAS GRANDES,66016.4921875,4515,14621.58984375,82430
SC,CELSO RAMOS,32284.01757812,2720,11869.12011719,80268
SC,TREZE TÍLIAS,316423.46875,6004,52702.109375,83631
SC,BOTUVERÁ,80997.3125,4345,18641.5,80519
SC,VIDAL RAMOS,109334.2265625,6112,17888.44921875,83771
SC,SÃO JOÃO BATISTA,343808.21875,24419,14079.54003906,83216
SC,GRÃO PARÁ,114630.8203125,6278,18259.13085938,-
SC,QUILOMBO,229696.15625,11259,20401.11914062,82791
SC,SANTA ROSA DO SUL,85683.1484375,8241,10397.1796875,80241
SC,COCAL DO SUL,312452.71875,15229,20516.9609375,80306
SC,PRAIA GRANDE,79492.6875,7318,10862.62988281,82716
SC,SÃO BONIFÁCIO,33398.140625,3274,10201.01953125,83135
SC,LAGES,2376554.25,167805,14162.59960938,81833
SC,GUARACIABA,138945.046875,10857,12797.74023438,81256
SC,SÃO MIGUEL DO OESTE,594450.25,35249,16864.3203125,83399
SC,FREI ROGÉRIO,47779.5546875,2673,17874.88085938,81329
SC,LAJEADO GRANDE,28347.5234375,1485,19089.24023438,80586
SC,SALTINHO,55311.43359375,4178,13238.73046875,81523
SC,SALETE,101054.3828125,7737,13061.1796875,83011
SC,BELA VISTA DO TOLDO,93048.15625,6145,15142.08984375,81221
SC,RIO FORTUNA,78998.15625,4648,16996.16015625,82937
SC,IRATI,26966.81835938,2033,13264.54003906,80861
SC,LUZERNA,78719.4765625,5528,14240.13964844,81809
SC,ITAPIRANGA,513060.09375,16015,32036.22070312,81655
SC,VARGEM BONITA,170871.0625,4279,39932.46875,80969
SC,IBIAM,24587.53710938,2060,11935.70019531,81400
SC,GALVÃO,52359.0625,3444,15202.98046875,81094
SC,POMERODE,729278.8125,26788,27224.08984375,82597
SC,XAXIM,538854125.0,25444,21178.0390625,83879
SC,CRICIÚMA,3190218.25,188557,16919.11914062,80896
SC,MONTE CASTELO,102350.7265625,8328,12289.95019531,82171
SC,ILHOTA,119382.859375,12149,9826.55957031,81396
SC,TIMBÓ GRANDE,70663.1171875,7315,9660.03027344,80209
SC,CAXAMBU DO SUL,55876.828125,4963,11258.6796875,80799
SC,BARRA BONITA,25560.29492188,2120,12056.74023438,81760
SC,URUPEMA,31216.15234375,2578,12108.66992188,80160
SC,NOVA VENEZA,399168625.0,13177,30292.83007812,82279
SC,PIRATUBA,71381.171875,4446,16055.13964844,82570
SC,GUABIRUBA,360948.40625,17316,20844.7890625,81230
SC,IRACEMINHA,60498.34765625,4328,13978.36035156,80187
SC,ANITÁPOLIS,37223.03125,3267,11393.63964844,80217
SC,CATANDUVAS,236723.953125,9119,25959.41992188,80772
SC,SALTO VELOSO,144797.453125,4367,33157.19140625,83038
SC,SÃO PEDRO DE ALCÂNTARA,39151.81640625,5183,7553.89013672,81183
SC,ÁGUA DOCE,240090.234375,6959,34500.6796875,80071
SC,PAIAL,20046.28125,1830,10954.25,81442
SC,GUATAMBÚ,115245.6171875,4610,24999.05078125,80527
SC,DIONÍSIO CERQUEIRA,256138.703125,15399,16633.4609375,80977
SC,ARABUTÃ,51281.359375,4048,12668.3203125,80489
SC,MARAVILHA,401694.09375,23099,17390.109375,82058
SC,TREVISO,108180.34375,3692,29301.27929688,81345
SC,URUBICI,126660.953125,10825,11700.78027344,83712
SC,VIDEIRA,1441624.0,46585,30946.09960938,83798
SC,SUL BRASIL,33459.80859375,3150,10622.16015625,80446
SC,VARGEM,36022.16015625,3187,11302.83984375,80462
SC,BRAÇO DO TROMBUDO,84426.15625,3419,24693.23046875,80420
SC,ANCHIETA,86799.203125,6683,12988.05957031,80152
SC,CORREIA PINTO,343976.8125,14842,23175.91015625,83950
SC,CERRO NEGRO,29764.57421875,4045,7358.35986328,80381
SC,JABORÁ,62235.21484375,4129,15072.70996094,81698
SC,ANGELINA,63321.44921875,5396,11734.88964844,80179
SC,SÃO CARLOS,146369.46875,10938,13381.74023438,83151
SC,BOMBINHAS,178943.96875,13695,13066.37011719,80985
SC,NOVO HORIZONTE,61519.921875,2954,20825.97070312,80764
SC,ITÁ,187247.9375,6552,28578.75,81574
SC,CAPIVARI DE BAIXO,254304.703125,21059,12075.8203125,81027
SC,ARARANGUÁ,762710.1875,59537,12810.69042969,80276
SC,IMBITUBA,946290.1875,38882,24337.49023438,81434
SC,ITUPORANGA,410706.5,21496,19106.1796875,81671
SC,LAURO MULLER,182674.4375,14173,12888.90039062,-
SC,ORLEANS,441775.65625,21731,20329.27929688,82295
SC,POUSO REDONDO,237024.484375,14510,16335.25,82694
SC,CALMON,41113.1015625,4265,9639.65039062,80667
SC,SÃO LUDGERO,263178375.0,10951,24032.359375,83356
SC,PAULO LOPES,84931.421875,7255,11706.61035156,82414
SC,XANXERÊ,916734.4375,42174,21736.9609375,83836
SC,AGRONÔMICA,80491.53125,4925,16343.45996094,80055
SC,DESCANSO,135342.984375,8898,15210.5,80950
SC,IPIRA,42986.97265625,4771,9010.04980469,81493
SC,MORRO GRANDE,71876.84375,2775,25901.5703125,81086
SC,PONTE ALTA DO NORTE,56893.35546875,3677,15472.75976562,80926
SC,ITAIÓPOLIS,336894.96875,20551,16393.11914062,81590
SC,VITOR MEIRELES,71268.7265625,5756,12381.63964844,80128
SC,IMBUIA,90478.6875,5738,15768.33007812,81450
SC,UNIÃO DO OESTE,37974.44140625,3084,12313.37011719,80144
SC,JAGUARUNA,197815.75,16418,12048.70996094,81736
SC,SEARA,578891.9375,17827,32472.75976562,83453
SC,CORONEL MARTINS,32803.5703125,2583,12699.79980469,81108
SC,MONDAÍ,267737.5,9515,28138.4609375,82155
SC,XAVANTINA,80354.28125,4316,18617.76953125,83852
SC,SANTO AMARO DA IMPERATRIZ,209857.84375,18436,11383.04980469,83097
SC,BRAÇO DO NORTE,502818.3125,29317,17151.08007812,80535
SC,MATOS COSTA,27616.203125,2826,9772.19042969,82090
SC,FORMOSA DO SUL,33405.02734375,2683,12450.62011719,80888
SC,CAMPO ALEGRE,169965.046875,11713,14510.79980469,80632
SC,JOAÇABA,851195.8125,25322,33614.87109375,81779
SC,ABELARDO LUZ,412689.84375,16899,24420.9609375,80012
SC,TURVO,334084625.0,11427,29236.41992188,83690
SC,ITAJAÍ,10870486.0,172081,63170.75,81612
SC,SÃO DOMINGOS,201767.796875,9611,20993.41992188,83178
SC,TREZE DE MAIO,86741.7734375,6791,12773.04980469,83615
SC,IBICARÉ,46735.234375,3458,13515.11035156,81337
SC,SERRA ALTA,44036.15625,3277,13437.95019531,80284
SC,BALNEÁRIO BARRA DO SUL,84694.8515625,7791,10870.86035156,80683
SC,PONTE ALTA,62066.015625,5228,11871.84960938,82619
SC,PALMITOS,355737.84375,16596,21435.15039062,82376
SC,CAPÃO ALTO,47479.2578125,3358,14139.15039062,81248
SC,MAFRA,899691.5625,52933,16996.80078125,81990
SC,PAPANDUVA,284224.75,17670,16085.16015625,82392
SC,BOM RETIRO,116169.546875,8594,13517.51953125,80497
SC,ALFREDO WAGNER,170042.234375,10274,16550.73046875,80136
SC,BALNEÁRIO ARROIO DO SILVA,69070.9921875,8808,7841.85009766,81728
SC,NOVA ERECHIM,60672.01171875,4381,13848.90039062,82236
SC,RANCHO QUEIMADO,38830.9453125,2893,13422.37988281,82813
SC,TUNÁPOLIS,65162.640625,4775,13646.62988281,83682
SC,AURORA,87116.484375,5560,15668.4296875,80373
SC,RIO DO CAMPO,92486.703125,6135,15075.25976562,82856
SC,BRUNÓPOLIS,41448.7890625,2943,14083.86035156,81787
SC,LACERDÓPOLIS,39482.30859375,2266,17423.7890625,81817
SC,MAREMA,33027.140625,2275,14517.41992188,82066
SC,RIO RUFINO,25421.84375,2518,10096.04980469,80608
SC,ARAQUARI,328927.0625,23080,14251.61035156,80250
SC,ARVOREDO,32409.2578125,2241,14461.95996094,80802
SC,SÃO MIGUEL DA BOA VISTA,20000.97851562,2026,9872.15039062,80780
SC,JOINVILLE,13345175.0,497331,26833.58984375,81795
SC,SÃO JOÃO DO ITAPERIÚ,54840.57421875,3426,16007.16992188,81124
SC,IOMERÊ,41796.70703125,2643,15814.12011719,81361
SC,SÃO JOÃO DO OESTE,135608.1875,6269,21631.55078125,80640
SC,IPORÃ DO OESTE,122880.65625,8405,14619.95019531,80020
SC,CANOINHAS,870443.8125,54645,15929.0703125,80730
SC,PONTE SERRADA,109785.2890625,11724,9364.15039062,82635
SC,ANITA GARIBALDI,72505.25,9191,7888.72021484,80195
SC,ARMAZÉM,88796.65625,7650,11607.41015625,80292
SC,ROMELÂNDIA,62736.05078125,5760,10891.6796875,82996
SC,SOMBRIO,341365.5,25553,13359.12011719,83496
SC,SÃO LOURENÇO DO OESTE,515054.65625,23015,22379.08984375,83330
SC,BANDEIRANTE,32892.89453125,3095,10627.75,81582
SC,PRESIDENTE GETÚLIO,276782.78125,14392,19231.7109375,82759
SC,LONTRAS,111316.9609375,9660,11523.5,81957
SC,AGROLÂNDIA,139041.734375,9661,14392.05957031,80039
SC,ENTRE RIOS,23694.78710938,3104,7633.62988281,81426
SC,TIMBÉ DO SUL,64288.10546875,5260,12222.0703125,83933
SC,SANTIAGO DO SUL,20742.1953125,1443,14374.36035156,81205
SC,JACINTO MACHADO,181099.75,11051,16387.63085938,81710
SC,ERVAL VELHO,55751.59375,4195,13290.00976562,81019
SC,CHAPECÓ,4348897.5,174187,24966.83007812,80810
SC,LEBON RÉGIS,126825.78125,12134,10452.09960938,81914
SC,PALMEIRA,44152.43359375,2456,17977.38085938,81566
SC,MACIEIRA,27063.52929688,1787,15144.66992188,80900
SC,IMARUÍ,128429.40625,11677,10998.49023438,81418
SC,SÃO MARTINHO,49147.94921875,3281,14979.55957031,83372
SC,SAUDADES,138512.796875,8929,15512.69042969,83410
SC,GOVERNADOR CELSO RAMOS,117229.25,12704,9227.74023438,81116
SC,RIQUEZA,55484.09375,5126,10824.04980469,80560
SC,NAVEGANTES,911398.5,57324,15899.0703125,82210
SC,CANELINHA,101460.0,10168,9978.36035156,80713
SC,RIO NEGRINHO,531999.8125,44633,11919.4296875,82953
SC,DONA EMMA,46140.10546875,3583,12877.50976562,80993
SC,ATALANTA,50381.9765625,3402,14809.51953125,80357
SC,JUPIÁ,28970.68554688,2185,13258.88964844,81540
SC,BALNEÁRIO GAIVOTA,63575.9375,7959,7987.93017578,81744
SC,PINHALZINHO,397378125.0,15692,25323.609375,82538
SC,ANTÔNIO CARLOS,255497.78125,7466,34221.51171875,80233
SC,SANTA TEREZINHA,134408.484375,9363,14355.28027344,80349
SC,RODEIO,133049.5625,11215,11863.54003906,82970
SC,FRAIBURGO,505606.65625,36469,13864.00976562,81078
SC,NOVA TRENTO,169361.8125,12025,14084.13964844,82252
SC,MIRIM DOCE,62780.0703125,2583,24305.09960938,80365
SC,SANTA HELENA,34116.1953125,2484,13734.37988281,80721
SC,IRANI,106351.1875,9754,10903.33984375,81531
SC,SÃO BERNARDINO,41336.984375,2633,15699.58007812,81485
SC,SANTA ROSA DE LIMA,31747.20898438,2103,15096.15039062,83070
SC,GARUVA,276213.59375,14281,19341.33007812,81159
SC,BALNEÁRIO CAMBORIÚ,1712670375.0,102081,16777.56054688,80390
SC,CURITIBANOS,541725.9375,39045,13874.40039062,80934
SC,MARACAJÁ,120909.96875,6185,19548.90039062,83917
SC,URUSSANGA,412457.40625,19936,20689.08007812,83739
SC,CAMPOS NOVOS,792458.9375,29133,27201.41992188,80691
SC,IPUAÇU,96428.328125,6881,14013.70996094,80829
SC,TIJUCAS,546768125.0,29674,18425.83007812,83550
SC,ZORTÉA,35851.91796875,3015,11891.1796875,81825
SC,ÁGUAS DE CHAPECÓ,134774.40625,6354,21210.94921875,80098
SC,GRAVATAL,121639.0234375,10793,11270.1796875,81213
SC,PRESIDENTE CASTELLO BRANCO,22967.5390625,1779,12910.37011719,-
SC,SÃO FRANCISCO DO SUL,3321852.5,40030,82984.0703125,83194
SC,CAÇADOR,1308290.75,70720,18499.58984375,80578
SC,FORQUILHINHA,524505.75,21928,23919.44921875,81060
SC,FLOR DO SERTÃO,18362.84179688,1700,10801.66992188,81604
SC,BELMONTE,31234.45117188,2790,11195.13964844,80748
SC,NOVA ITABERABA,61300.4765625,4222,14519.29980469,80322
SC,ALTO BELA VISTA,29617.34765625,2071,14300.99023438,81302
SC,LINDÓIA DO SUL,102623.84375,4662,22012.83984375,80047
SC,MASSARANDUBA,258986.640625,14500,17861.15039062,82074
SC,OURO,82298.9765625,7231,11381.41015625,82317
SC,CAMPO BELO DO SUL,95864.1484375,8212,11673.66992188,80659
SC,TANGARÁ,193337.234375,8611,22452.359375,83534
SC,RIO DO OESTE,128651.7734375,7033,18292.58984375,82872
SC,CAMPO ERÊ,187628.90625,9737,19269.6796875,80675
SP,ITAPEVA,1120700.0,89768,12484.40039062,65498
SP,ELISIÁRIO,52295.234375,3317,15765.8203125,61760
SP,GUARUJÁ,3429098.5,308058,11131.33984375,64750
SP,PEDRINHAS PAULISTA,75881.6875,2927,25924.73046875,61247
SP,SÃO LUÍS DO PARAITINGA,82827.171875,10908,7593.25,71013
SP,DIVINOLÂNDIA,158577.421875,11343,13980.20019531,63797
SP,ARARAQUARA,4193535.25,200666,20898.08984375,61638
SP,ITAPEVI,3638207.25,205881,17671.41015625,65510
SP,BASTOS,322317.3125,21380,15075.65039062,62154
SP,TRÊS FRONTEIRAS,49727.08984375,5163,9631.4296875,71994
SP,AMÉRICO BRASILIENSE,578886875.0,33255,17407.50976562,61336
SP,SERTÃOZINHO,4155643.5,110999,37438.5703125,71358
SP,SABINO,71262.4765625,5420,13148.05957031,69930
SP,CARAGUATATUBA,1147377.5,96125,11936.30957031,63118
SP,SANTO EXPEDITO,27413.52148438,2956,9273.86035156,70670
SP,PAULO DE FARIA,121381.28125,9463,12826.9296875,68330
SP,SÃO JOÃO DO PAU D'ALHO,36372.3046875,2191,16600.77929688,70874
SP,PAULICÉIA,73761.8125,5791,12737.3203125,68292
SP,TREMEMBÉ,393278.46875,41159,9555.09960938,71978
SP,LEME,1338844125.0,88995,15044.04003906,66354
SP,NOVA EUROPA,113681.1171875,10092,11264.48046875,67598
SP,SÃO JOÃO DAS DUAS PONTES,31190.76757812,2630,11859.61035156,70858
SP,PROMISSÃO,771585.3125,37570,20537.26953125,69337
SP,NOVAIS,37936.8671875,3974,9546.26953125,61409
SP,SANTO ANASTÁCIO,225050.078125,21222,10604.5703125,70556
SP,GUZOLÂNDIA,45986.609375,4917,9352.5703125,64793
SP,PEREIRAS,143394.953125,8076,17755.68945312,68519
SP,PIRAJU,347479.03125,29398,11819.8203125,68772
SP,CUNHA,127499.703125,23735,5371.79980469,63738
SP,VALINHOS,3042457.0,107481,28306.9296875,72257
SP,FLORÍNIA,97524.5234375,2856,34147.23828125,-
SP,FERNANDÓPOLIS,978006125.0,63539,15392.21972656,64114
SP,RIOLÂNDIA,100229.5703125,10542,9507.63964844,69850
SP,MAUÁ,6574846.5,417458,15749.71972656,66893
SP,VÁRZEA PAULISTA,1421194.0,107211,13256.04980469,72338
SP,RIVERSUL,43661.6171875,6520,6696.56982422,69710
SP,ALTO ALEGRE,38369.390625,4267,8992.12011719,61212
SP,BRAGANÇA PAULISTA,2389078.25,145894,16375.44042969,62510
SP,VARGEM GRANDE PAULISTA,632840.3125,44754,14140.41992188,72737
SP,CÁSSIA DOS COQUEIROS,39400.171875,2737,14395.38964844,63193
SP,RIBEIRÃO PRETO,14688064.0,563107,26083.97070312,69698
SP,TIMBURI,29524.6484375,2548,11587.37988281,71935
SP,VITÓRIA BRASIL,17446.89453125,1662,10497.53027344,62227
SP,PRESIDENTE VENCESLAU,432351.59375,38439,11247.73046875,69310
SP,VARGEM,60099.21484375,7098,8467.05957031,61549
SP,ITARARÉ,550863.0625,51412,10714.6796875,65650
SP,BURITIZAL,245243.796875,4096,59873.96875,62650
SP,UBATUBA,843726.0625,81096,10404.04003906,72095
SP,MACEDÔNIA,37272.37109375,3393,10985.08007812,66656
SP,EMILIANÓPOLIS,31979.79492188,3184,10043.91015625,61387
SP,HORTOLÂNDIA,4855737.5,205856,23588.02929688,61727
SP,MIRACATU,169384.6875,23801,7116.70019531,66990
SP,DOLCINÓPOLIS,21796.19726562,2272,9593.40039062,63851
SP,LAVRINHAS,58571.69140625,7002,8364.99023438,66338
SP,SANTOS,22546134.0,417098,54054.76171875,70718
SP,ITAÍ,343309.71875,24093,14249.36035156,65374
SP,IBATÉ,349127375.0,29714,11749.58984375,64874
SP,PANORAMA,123048.6171875,14577,8441.29003906,68098
SP,ÁGUAS DE SANTA BÁRBARA,101069.890625,5612,18009.59960938,70190
SP,BARRA DO CHAPÉU,33205.44921875,5358,6197.35986328,61360
SP,JANDIRA,1409889375.0,112130,12573.70019531,66010
SP,SÃO JOSÉ DO BARREIRO,31528.9453125,4490,7022.04003906,70939
SP,RIO GRANDE DA SERRA,421630.78125,41602,10134.87011719,69833
SP,AREIÓPOLIS,88476.9921875,11157,7930.18017578,61719
SP,MARINÓPOLIS,26659.51367188,2158,12353.80957031,66834
SP,MOCOCA,1053969625.0,68718,15337.61035156,67113
SP,BURI,246487.109375,18146,13583.54980469,62618
SP,JOANÓPOLIS,133914.796875,11169,11989.86035156,66117
SP,PRESIDENTE BERNARDES,147201.09375,15382,9569.70019531,69256
SP,ANHUMAS,37064.9296875,3947,9390.66015625,61476
SP,BRAÚNA,40781.84375,5043,8086.81982422,62553
SP,SANTA CRUZ DA ESPERANÇA,31603.69140625,1733,18236.41015625,62189
SP,OUROESTE,565069375.0,7598,74370.8125,62383
SP,MONTE MOR,1123404.75,46641,24086.2109375,67377
SP,SÃO BENTO DO SAPUCAÍ,91414.5625,10966,8336.1796875,70734
SP,LIMEIRA,5752286.0,281583,20428.38085938,66397
SP,SOCORRO,400702.0625,34447,11632.41992188,71439
SP,RIO CLARO,4522812.5,191886,23570.31054688,69795
SP,BOFETE,116283.296875,9375,12403.54980469,62375
SP,PINHALZINHO,112249.3671875,12591,8915.04980469,68675
SP,TUPÃ,926208.5,64098,14449.87988281,72010
SP,CERQUEIRA CÉSAR,242703625.0,17337,13999.16992188,63290
SP,CRUZEIRO,1022254625.0,79957,12785.05957031,63690
SP,SANDOVALINA,224719375.0,3387,66347.6171875,70114
SP,FARTURA,162512.703125,14969,10856.62011719,64092
SP,PIRASSUNUNGA,1306196375.0,71470,18276.15039062,68870
SP,LAVÍNIA,98269.296875,9445,10404.37011719,66311
SP,PEDRA BELA,52908.13671875,6142,8614.15039062,68373
SP,BOTUCATU,2317107.75,130348,17776.3203125,62499
SP,GUARAREMA,429408.71875,26974,15919.36035156,64670
SP,FLORA RICA,31833.52148438,2029,15689.26953125,64173
SP,SANTO ANTÔNIO DE POSSE,314125.59375,21247,14784.46972656,70610
SP,LUCIANÓPOLIS,27770.9140625,2443,11367.54980469,66516
SP,SANTA BÁRBARA D'OESTE,3115531.0,189573,16434.47070312,70173
SP,ITIRAPINA,170254.15625,14829,11481.16015625,65730
SP,GUARAÇAÍ,96547.890625,8657,11152.58007812,64572
SP,LUÍS ANTÔNIO,613366.0,11924,51439.62109375,66532
SP,SÃO BERNARDO DO CAMPO,28935768.0,810979,35680.05078125,70750
SP,SANTO ANTÔNIO DO ARACANGUÁ,191874.171875,7335,26158.72070312,61328
SP,TIETÊ,785465.8125,36211,21691.359375,71919
SP,AMPARO,1783702875.0,65928,27055.3203125,61379
SP,PIRACAIA,241701.421875,22740,10628.91015625,68730
SP,INDIANA,37543.671875,4751,7902.27001953,65137
SP,SANTO ANDRÉ,14709603.0,673396,21843.91015625,70572
SP,CONCHAS,207561.140625,16274,12754.16015625,63479
SP,SALTO,2186612.0,109948,19887.68945312,70050
SP,SAGRES,24909.50976562,2338,10654.20019531,69957
SP,MATÃO,5187325.0,78222,66315.421875,66877
SP,RUBINÉIA,32480.0859375,2611,12439.70996094,69914
SP,FLÓRIDA PAULISTA,150708.21875,13761,10951.83984375,64211
SP,SÃO JOSÉ DO RIO PRETO,7879047.5,419632,18776.08984375,70971
SP,SÃO JOSÉ DO RIO PARDO,1017558.1875,53281,19097.9609375,70955
SP,UBIRAJARA,45077.65625,4472,10079.98046875,72117
SP,CAIUÁ,101315.828125,5447,18600.30078125,62839
SP,IBITINGA,711619875.0,53148,13389.40039062,64939
SP,RIFAINA,35500.32421875,3826,9278.70996094,69736
SP,LOURDES,24232.84960938,2032,11925.62011719,62022
SP,TORRINHA,89145.484375,9278,9608.26953125,71951
SP,URUPÊS,157686.28125,12388,12728.95019531,72214
SP,ALUMÍNIO,1693931125.0,16427,103118.7109375,61220
SP,SANTA MARIA DA SERRA,72653.828125,5920,12272.61035156,70416
SP,CAMPOS NOVOS PAULISTA,83582.3515625,5014,16669.7890625,62979
SP,ORIENTE,53553.72265625,6382,8391.37011719,67830
SP,ARUJÁ,1529719875.0,80922,18903.63085938,61778
SP,COSMÓPOLIS,804188.75,59297,13562.04980469,63576
SP,TAPIRAÍ,69275.9609375,7991,8669.25,71714
SP,PAULÍNIA,7779836.5,84577,91985.25,68314
SP,SANTA CRUZ DA CONCEIÇÃO,56048.78125,4154,13492.73046875,70254
SP,OURINHOS,1470158625.0,104542,14062.84960938,67954
SP,JUNQUEIRÓPOLIS,218303.9375,19976,10928.30957031,66214
SP,TAQUARIVAÍ,92248.1015625,5541,16648.27929688,61840
SP,GUARÁ,250581.265625,19168,13072.90039062,64556
SP,ITANHAÉM,824090.75,87338,9435.65039062,65439
SP,VALENTIM GENTIL,152630.0625,10082,15138.87011719,72230
SP,ALAMBARI,64996.13671875,4391,14802.12988281,61581
SP,TACIBA,258140.546875,5675,45487.3203125,71595
SP,ENGENHEIRO COELHO,219832.53125,14300,15372.90039062,61689
SP,PARANAPANEMA,291595.78125,17752,16426.08007812,68179
SP,ITAPUÍ,211197.859375,12536,16847.31054688,65595
SP,VISTA ALEGRE DO ALTO,144300.53125,6874,20992.22070312,72419
SP,CORDEIRÓPOLIS,1366099.25,20720,65931.4296875,63495
SP,ÁGUAS DE SÃO PEDRO,50880.55078125,2613,19472.08007812,61115
SP,MONTE ALEGRE DO SUL,93054.9453125,7473,12452.15039062,67253
SP,VOTUPORANGA,1138017.0,81279,14001.37011719,72451
SP,PALMEIRA D'OESTE,108116.2265625,9706,11139.11035156,68055
SP,PEDERNEIRAS,624309.8125,43245,14436.58007812,68357
SP,COTIA,5427421.5,182045,29813.63085938,63614
SP,ARARAS,2407399.25,114515,21022.5703125,61654
SP,TAQUARITUBA,253338.09375,23060,10986.04003906,71773
SP,SANTA CRUZ DAS PALMEIRAS,255420.546875,33583,7605.64990234,70270
SP,NOVA INDEPENDÊNCIA,210455.484375,2742,76752.546875,67652
SP,TARUMÃ,320347.21875,13386,23931.50976562,61042
SP,GASTÃO VIDIGAL,37278.69921875,4118,9052.62011719,64378
SP,MENDONÇA,48696.28515625,4217,11547.61035156,66915
SP,PEDRO DE TOLEDO,70778.8984375,10254,6902.56005859,68454
SP,SANTA ALBERTINA,56413.41796875,4992,11300.75976562,70157
SP,ADAMANTINA,531913.5,34424,15451.8203125,61018
SP,PLATINA,49894.515625,3407,14644.70996094,68950
SP,IGUAPE,252515.78125,30675,8231.96972656,65072
SP,COLÔMBIA,144238.203125,6345,22732.58007812,63436
SP,REDENÇÃO DA SERRA,36065.66015625,4245,8496.03027344,69477
SP,POMPÉIA,465391.53125,20168,23075.74023438,69019
SP,CONCHAL,369008.0625,24485,15070.78027344,63452
SP,ÁLVARES MACHADO,199326.484375,23779,8382.45996094,61255
SP,SANTA ERNESTINA,43545.33984375,5618,7751.04003906,70319
SP,SANTO ANTÔNIO DO JARDIM,78237.4609375,5785,13524.19042969,70637
SP,MACAUBAL,84924.5390625,7672,11069.41015625,66630
SP,VARGEM GRANDE DO SUL,435658.78125,39160,11125.09960938,72311
SP,MARAPOAMA,81859.9609375,2780,29446.02929688,61867
SP,TAUBATÉ,8324691.0,273426,30445.859375,71838
SP,MOTUCA,68719.6796875,4691,14649.25976562,61069
SP,SÃO SEBASTIÃO,3043796.25,73631,41338.51171875,71153
SP,ORLÂNDIA,787616.25,37534,20984.08007812,67873
SP,IRACEMÁPOLIS,520704.3125,19700,26431.68945312,65293
SP,CAJATI,472912.3125,28936,16343.38964844,61484
SP,SALMOURÃO,53295.08203125,4779,11151.9296875,70033
SP,SANTO ANTÔNIO DO PINHAL,56594.77734375,6896,8206.90039062,70653
SP,QUELUZ,78831.6953125,11197,7040.43017578,69396
SP,TAPIRATIBA,161548.0625,12410,13017.5703125,71730
SP,ORINDIÚVA,94819.8359375,5406,17539.74023438,67857
SP,VERA CRUZ,95465.484375,9952,9592.58984375,72354
SP,PILAR DO SUL,293537.84375,28455,10315.86035156,68594
SP,TURIÚBA,39628.15625,2040,19425.5703125,72052
SP,RIBEIRÃO PIRES,1631338625.0,112011,14564.08984375,69671
SP,GUAPIAÇU,389872.96875,17938,21734.47070312,64513
SP,BANANAL,88336.4296875,10822,8162.66992188,61972
SP,MORUNGABA,232642.84375,13305,17485.36914062,67415
SP,ALFREDO MARCONDES,38104.7421875,4055,9396.98046875,61158
SP,SERRA AZUL,73476.2578125,10121,7259.77978516,71293
SP,PALESTINA,137605.546875,11354,12119.5703125,68012
SP,NANTES,86357.6171875,2662,32440.88085938,62340
SP,CAMPOS DO JORDÃO,546444.5625,46505,11750.23046875,62952
SP,UNIÃO PAULISTA,35924.9140625,1522,23603.75,72150
